Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
72;22476;"Informacion Tecnologica";journal;"07180764, 07168756";0,181;Q2;14;94;419;1160;24;413;0,07;12,34;Chile;Latin America;"Centro de Informacion Tecnologica";"1996-2020";"Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Industrial and Manufacturing Engineering (Q2); Strategy and Management (Q3); Computer Science Applications (Q4); Food Science (Q4)"
73;18367;"Medicina";journal;"16699106, 00257680";0,181;Q3;32;124;363;2212;108;264;0,26;17,84;Argentina;Latin America;"Instituto de Investigaciones Medicas";"1945-2020";"Medicine (miscellaneous) (Q3)"
74;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,181;Q3;40;60;159;1292;73;132;0,31;21,53;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
75;29996;"Archivos Latinoamericanos de Nutricion";journal;"00040622";0,179;Q3;34;78;182;2206;79;179;0,22;28,28;Venezuela;Latin America;"Archivos Latinoamericanos Nutricion";"1971-2019";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
76;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,172;Q2;32;14;8;338;1;7;0,13;24,14;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Ocean Engineering (Q2); Aerospace Engineering (Q3); Automotive Engineering (Q3); Civil and Structural Engineering (Q3); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3)"
77;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,170;Q3;35;56;181;1615;87;148;0,45;28,84;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)"
78;25279;"Revista Internacional de Contaminacion Ambiental";journal;"01884999";0,168;Q3;19;21;62;526;9;60;0,12;25,05;Mexico;Latin America;"Centro de Ciencias de la Atmosfera, UNAM";"1996-2020";"Pollution (Q3); Waste Management and Disposal (Q3)"
79;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,167;Q4;64;64;258;1823;54;258;0,15;28,48;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q4)"
80;15601;"Gayana - Botanica";journal;"00165301, 07176643";0,166;Q4;16;14;34;222;6;33;0,18;15,86;Chile;Latin America;"Universidad de Concepcion";"1981-1982, 1984, 2002-2019";"Ecology (Q4); Horticulture (Q4); Plant Science (Q4)"
81;4000148010;"Clinics";journal;"19805322, 18075932";0,164;Q3;61;64;131;657;68;124;0,51;10,27;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q3)"
82;20017;"Nefrologia";journal;"19892284, 02116995, 20132514";0,164;Q3;35;200;508;5071;155;378;0,30;25,36;Spain;Western Europe;"Grupo Aula Medica S.A.";"1981-2020";"Nephrology (Q3)"
83;20856;"West Indian Medical Journal";journal;"00433144";0,164;Q3;31;101;342;1752;78;289;0,18;17,35;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q3)"
84;38551;"Annals of Hepatology";journal;"16652681";0,161;Q3;53;30;59;594;27;59;0,46;19,80;Mexico;Latin America;"Mexican Association of Hepatology";"2002-2020";"Medicine (miscellaneous) (Q3); Hepatology (Q4)"
85;3500148007;"Revista Chilena de Infectologia";journal;"07161018";0,161;Q4;19;8;69;93;8;69;0,14;11,63;Chile;Latin America;"Sociedad Chilena de Infectologia";"2000-2020";"Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)"
86;5600153364;"Sociologia, Problemas e Praticas";journal;"08736529";0,161;Q3;15;21;72;735;11;70;0,18;35,00;Portugal;Western Europe;"Instituto Superior de Ciencias do Trabalho e da Empresa";"1996-2020";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)"
87;17944;"Darwiniana";journal;"00116793";0,160;Q4;21;17;53;569;11;53;0,23;33,47;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q4)"
88;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"07179227, 00347388";0,160;Q3;15;28;139;774;12;121;0,13;27,64;Chile;Latin America;"Sociedad de Neurologia Psiquiatria y Neurocirugia";"1948, 1974, 1979, 1981-1988, 1997-1998, 2000-2020";"Psychiatry and Mental Health (Q3); Surgery (Q3); Neurology (clinical) (Q4)"
89;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,159;Q2;49;121;202;3132;37;202;0,18;25,88;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q2)"
90;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,158;Q3;45;61;180;0;48;179;0,28;0,00;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
91;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,154;Q3;39;132;329;992;30;224;0,11;7,52;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q3); Urology (Q3)"
92;27018;"Journal of Energy in Southern Africa";trade journal;"1021447X";0,154;Q2;20;16;82;163;5;64;0,05;10,19;South Africa;Africa;"Energy Research Institute, University of Cape Town";"1993-2007, 2009-2020";"Energy (miscellaneous) (Q2); Computer Science (miscellaneous) (Q3)"
93;15234;"Investigacion Clinica";journal;"05355133";0,149;Q3;21;32;84;1027;25;82;0,30;32,09;Venezuela;Latin America;"";"1961, 1972-1986, 1988-2020";"Medicine (miscellaneous) (Q3)"
94;12732;"Ginecologia y Obstetricia de Mexico";journal;"03009041";0,145;Q3;16;93;269;1345;46;246;0,19;14,46;Mexico;Latin America;"Asociacion Mexicana de Ginecologia y Obstetricia";"1946-2020";"Medicine (miscellaneous) (Q3); Obstetrics and Gynecology (Q3)"
95;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,144;Q3;52;139;257;4043;72;210;0,31;29,09;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q3)"
96;22301;"South African Journal of Surgery";journal;"00382361";0,144;Q3;22;24;86;386;11;61;0,14;16,08;South Africa;Africa;"South African Medical Association";"1965-2020";"Surgery (Q3)"
97;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,143;Q3;30;53;145;1635;38;133;0,24;30,85;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
98;38490;"Bragantia";journal;"00068705";0,143;Q3;32;45;117;970;12;115;0,06;21,56;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
99;20500195068;"Journal of Microwaves, Optoelectronics and Electromagnetic Applications";journal;"21791074";0,143;Q3;17;36;48;421;11;48;0,28;11,69;Brazil;Latin America;"Brazilian Microwave and Optoelectronics Society";"2011-2020";"Electrical and Electronic Engineering (Q3)"
100;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,142;Q3;29;186;195;3248;52;180;0,32;17,46;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q4)"
101;77291;"Biomedica";journal;"01204157";0,142;Q3;28;78;110;988;22;103;0,20;12,67;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
102;25679;"Historia Mexicana";journal;"01850172";0,142;Q2;9;20;41;624;4;41;0,10;31,20;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1965, 1976-1977, 1980-1981, 1986-1987, 1999, 2001-2020";"History (Q2)"
103;73135;"Ciencia del Suelo";journal;"03263169";0,141;Q4;18;19;47;430;4;47;0,11;22,63;Argentina;Latin America;"Asociacion Argentina de la Ciencia del Suelo";"1994-2020";"Soil Science (Q4)"
104;19262;"Revista Brasileira de Psiquiatria";journal;"1809452X, 15164446";0,141;Q4;53;101;136;2372;28;105;0,21;23,49;Brazil;Latin America;"Associacao Brasileira de Psiquiatria";"1999-2020";"Psychiatry and Mental Health (Q4)"
105;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,141;Q4;18;44;121;327;11;77;0,11;7,43;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q4)"
106;28168;"Finisterra";journal;"04305027";0,140;Q3;10;0;25;0;2;25;0,00;0,00;Portugal;Western Europe;"Universidade de Lisboa";"1978-1990, 1992-2002, 2007, 2012-2019";"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
107;17500154725;"Acta Theologica";journal;"10158758";0,139;Q1;8;42;51;1161;8;51;0,16;27,64;South Africa;Africa;"University of the Free State";"2002-2020";"Religious Studies (Q1)"
108;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,139;Q3;40;61;177;1834;18;167;0,11;30,07;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
109;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";0,139;Q4;11;65;140;914;13;131;0,11;14,06;Cuba;Latin America;"Centro Nacional De Informacion De Ciencias Medicas";"2013-2020";"Health Information Management (Q4); Health Policy (Q4); Library and Information Sciences (Q4)"
110;21811;"Farmacia Hospitalaria";journal;"21718695, 11306343";0,136;Q3;23;81;169;1714;44;133;0,28;21,16;Spain;Western Europe;"Grupo Aula Medica S.A.";"1990-2020";"Medicine (miscellaneous) (Q3); Pharmacology (Q4)"
111;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,134;Q4;27;0;88;0;18;88;0,16;0,00;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q4)"
112;19600165500;"Politica y Gobierno";journal;"14051060, 16652037";0,133;Q3;13;0;14;0;2;14;0,22;0,00;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"2000-2003, 2005-2020";"Political Science and International Relations (Q3)"
113;21949;"Revista Brasileira de Anestesiologia";journal;"00347094, 1806907X";0,131;Q3;29;100;219;2749;54;204;0,25;27,49;Brazil;Latin America;"Elsevier Editora Ltda";"1960-1982, 1994-2020";"Anesthesiology and Pain Medicine (Q3)"
114;20156;"Revista Alergia Mexico";journal;"00025151";0,130;Q4;15;41;124;655;25;110;0,24;15,98;Mexico;Latin America;"Nieto Editores";"1961, 1964-2020";"Immunology and Allergy (Q4)"
115;28002;"Revista de Nutricao";journal;"14155273";0,130;Q3;36;48;115;1412;20;111;0,11;29,42;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q4)"
116;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,129;Q3;44;78;227;1637;19;187;0,10;20,99;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
117;34097;"Archivos de Cardiologia de Mexico";journal;"14059940";0,129;Q4;17;62;266;1143;34;252;0,15;18,44;Mexico;Latin America;"Instituto Nacional de Cardiologia Ignazio Chavez";"2001-2020";"Cardiology and Cardiovascular Medicine (Q4)"
118;5100152903;"Revista Cubana de Plantas Medicinales";journal;"10284796";0,128;Q4;12;0;40;0;3;40;0,00;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-1997, 1999-2002, 2005-2019";"Drug Discovery (Q4); Pharmacology (Q4); Plant Science (Q4)"
119;4700153602;"Sociologias";journal;"15174522";0,127;Q3;16;49;78;609;4;78;0,06;12,43;Brazil;Latin America;"Instituto de Filosofia e Ciencias Humanas-UFRGS";"2000-2020";"Social Sciences (miscellaneous) (Q3)"
120;16957;"Analise Social";journal;"00032573";0,125;Q3;15;21;104;965;5;100;0,06;45,95;Portugal;Western Europe;"Instituto de Ciencias Sociais da Universidade de Lisboa";"1977-1978, 1981-1984, 1990, 1993-1994, 1996-2020";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
121;19565;"Anales del Sistema Sanitario de Navarra";journal;"11376627";0,124;Q3;23;74;213;1862;28;195;0,14;25,16;Spain;Western Europe;"Gobierno de Navarra";"1999-2020";"Medicine (miscellaneous) (Q3)"
122;5000158301;"Revista Cubana de Medicina Militar";journal;"15613046, 01386557";0,124;Q3;8;0;100;0;4;100;0,02;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Medicine (miscellaneous) (Q3)"
123;25356;"Revista de gastroenterologia del Peru : organo oficial de la Sociedad de Gastroenterologia del Peru";journal;"1609722X, 10225129";0,124;Q3;15;37;112;287;32;101;0,29;7,76;Peru;Latin America;"Sociedad de Gastroenterologia del Peru";"1989-1996, 2001-2020";"Medicine (miscellaneous) (Q3)"
124;24940;"Revista Argentina de Dermatologia";journal;"03252787";0,123;Q4;5;26;61;392;2;54;0,02;15,08;Argentina;Latin America;"Asociation Argentina de Dermatologia";"1979-2018";"Dermatology (Q4)"
125;15786;"Revista Chilena de Pediatria";journal;"07176228, 03704106";0,123;Q4;16;74;113;1266;11;99;0,11;17,11;Chile;Latin America;"Sociedad Chilena de Pediatria";"1945-1967, 1970-2020";"Pediatrics, Perinatology and Child Health (Q4)"
126;15100;"Revista Brasileira de Oftalmologia";journal;"19828551, 00347280";0,122;Q4;11;77;105;1300;15;97;0,10;16,88;Brazil;Latin America;"Sociedade Brasileira de Oftalmologia";"1947-1971, 1973-2020";"Ophthalmology (Q4); Surgery (Q4)"
127;18225;"Revista Cubana de Medicina (discontinued)";journal;"00347523, 1561302X";0,122;Q3;8;42;122;1041;8;122;0,05;24,79;Cuba;Latin America;"Editorial Ciencias Medicas";"1959, 1962-1963, 1973-1992, 1996-2017";"Medicine (miscellaneous) (Q3)"
128;27739;"Atenea";journal;"07161840, 07180462";0,121;Q3;6;0;1;0;0;1;0,00;0,00;Chile;Latin America;"Universidad de Concepcion";"1979, 1984, 2000-2001, 2007-2020";"Arts and Humanities (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
129;100069;"Historia";journal;"01019074, 19804369";0,121;Q2;6;0;0;0;0;0;0,00;0,00;Brazil;Latin America;"Universidade Estadual Paulista";"2007-2020";"Cultural Studies (Q2); History (Q2)"
130;25369;"Revista Critica de Ciencias Sociais";journal;"02541106";0,121;Q3;5;0;1;0;0;1;0,00;0,00;Portugal;Western Europe;"Centro de estudos sociais";"1981, 2001, 2015-2020";"Social Sciences (miscellaneous) (Q3); Psychology (miscellaneous) (Q4)"
131;15900154750;"South African Journal of Economic and Management Sciences";journal;"22223436, 10158812";0,121;Q3;17;45;118;1089;9;109;0,07;24,20;South Africa;Africa;"AOSIS (Pty) Ltd";"1999, 2001, 2006-2020";"Business, Management and Accounting (miscellaneous) (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3)"
132;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,121;Q4;27;0;1;0;0;1;0,00;0,00;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q4)"
133;21100205962;"Tempo (Brazil)";journal;"14137704";0,121;Q2;6;0;2;0;0;2;0,00;0,00;Brazil;Latin America;"Universidade Federal Fluminense";"1999, 2001, 2007-2020";"History (Q2)"
134;16755;"Acta Bioquimica Clinica Latinoamericana (discontinued)";journal;"03252957";0,120;Q4;11;45;141;845;7;131;0,06;18,78;Argentina;Latin America;"Federacion de Bioquimica";"1975-1980, 1996-2017";"Clinical Biochemistry (Q4)"
135;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,120;Q4;36;126;302;55;21;286;0,09;0,44;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q4)"
136;17394;"Journal of the South African Institution of Civil Engineering";journal;"10212019";0,116;Q4;16;12;15;165;4;12;0,27;13,75;South Africa;Africa;"South African Institute of Civil Engineers";"1993-1995, 2003-2020";"Civil and Structural Engineering (Q4)"
137;21962;"Revista de la Sociedad Espanola del Dolor";journal;"22546189, 11348046";0,114;Q3;15;64;214;1639;19;183;0,08;25,61;Spain;Western Europe;"Ediciones Doyma, S.L.";"1999-2020";"Anesthesiology and Pain Medicine (Q3)"
138;15543;"Biotecnologia Aplicada";journal;"10272852, 08644551";0,113;Q4;15;51;102;1369;7;101;0,08;26,84;Cuba;Latin America;"Elfos Scientiae";"1990-1992, 1998-2019";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4)"
139;27644;"Curationis";journal;"03798577";0,113;Q3;21;35;101;59;10;99;0,09;1,69;South Africa;Africa;"Democratic Nursing Organisation of South Africa";"1978-2020";"Medicine (miscellaneous) (Q3)"
140;19917;"Revista Brasileira de Medicina do Esporte";journal;"15178692";0,113;Q4;28;50;31;1538;8;31;0,26;30,76;Brazil;Latin America;"Redprint Editora Ltda";"2003-2020";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Sports Science (Q4)"
141;21719;"BAG - Journal of Basic and Applied Genetics (discontinued)";journal;"16660390";0,112;Q4;8;4;11;74;1;11;0,09;18,50;Argentina;Latin America;"Sociedad Argentina de Genetica";"2003-2004, 2006-2017";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Genetics (Q4); Genetics (clinical) (Q4)"
142;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,112;Q4;22;37;126;1192;8;116;0,09;32,22;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q4)"
143;26682;"Medicina Interna de Mexico";journal;"01864866";0,112;Q3;7;62;185;1132;13;154;0,09;18,26;Mexico;Latin America;"Comunicaciones Cientificas Mexicanas S.A. de C.V.";"1997-1999, 2001-2020";"Internal Medicine (Q3)"
144;27990;"Revista da Associacao Medica Brasileira";journal;"01044230";0,112;Q3;37;107;243;48;32;211;0,14;0,45;Brazil;Latin America;"Associacao Medica Brasileira";"1976, 1992-2020";"Medicine (miscellaneous) (Q3)"
145;4700152616;"Chungara";journal;"07161182";0,111;Q3;24;102;51;2492;9;51;0,17;24,43;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Archeology (Q3); Anthropology (Q4)"
146;99288;"Colombia Medica";journal;"16579534, 01208322";0,111;Q3;18;7;62;254;2;62;0,00;36,29;Colombia;Latin America;"Facultad de Salud de la Universidad del Valle";"1946, 1990, 1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
147;10300153364;"Cuadernos de historia (Santiago, Chile)";journal;"07161832";0,111;Q3;2;0;2;0;0;2;0,00;0,00;Chile;Latin America;"Universidad de Chile";"1999, 2001-2002, 2017-2019";"History (Q3)"
